,pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category,height(m),days_bw_list_issue,days_bw_list_issue_log2
16110,ANSL_64050,2014-08-18 00:00:00,2016-09-09 09:00:00,2.0,Brown Tabby,0.21,46.77,16,9,1.0,1,4.6770000000000005,753,9.556506054671928
16111,ANSL_63088,2016-07-03 00:00:00,2017-05-03 17:44:00,0.0,Black,0.13,46.84,0,7,1.0,2,4.684,304,8.247927513443585
16112,ANSL_60726,2017-07-24 00:00:00,2018-03-07 13:44:00,1.0,White,0.59,17.91,7,1,0.0,2,1.791,226,7.820178962415188
16113,ANSL_75045,2016-12-15 00:00:00,2018-01-12 13:01:00,2.0,Chocolate,0.43,44.2,13,9,0.0,2,4.42,393,8.618385502258606
16114,ANSL_76508,2019-01-09 00:00:00,2019-05-04 16:33:00,0.0,Brown Tabby,0.68,49.91,0,1,1.0,1,4.991,115,6.845490050944375
16115,ANSL_52472,2015-01-03 00:00:00,2017-02-23 13:40:00,2.0,Blue,0.53,8.65,13,9,1.0,1,0.865,782,9.611024797307353
16116,ANSL_75882,2017-12-21 00:00:00,2019-04-20 00:00:00,1.0,White,0.95,41.36,13,9,0.0,2,4.136,485,8.92184093707449
16117,ANSL_72979,2016-06-17 00:00:00,2016-07-29 19:06:00,2.0,Black,0.01,26.96,13,9,1.0,1,2.696,42,5.392317422778761
16118,ANSL_67931,2016-11-02 00:00:00,2018-01-02 14:38:00,0.0,Black,0.71,18.56,13,9,1.0,1,1.8559999999999999,426,8.734709620225837
16119,ANSL_66937,2015-11-01 00:00:00,2018-11-26 18:44:00,0.0,Tan,0.89,30.94,0,1,1.0,2,3.0940000000000003,1121,10.130570562805426
16120,ANSL_75476,2017-05-26 00:00:00,2019-04-10 13:17:00,0.0,Brown Tabby,0.86,47.83,0,1,1.0,1,4.7829999999999995,684,9.417852514885897
16121,ANSL_69492,2017-11-15 00:00:00,2018-05-24 17:04:00,0.0,Brown Brindle,0.62,43.9,0,1,1.0,2,4.39,190,7.569855608330948
16122,ANSL_51185,2017-11-16 00:00:00,2017-12-28 13:36:00,2.0,Blue Point,0.35,37.68,13,9,0.0,1,3.768,42,5.392317422778761
16123,ANSL_51196,2015-02-01 00:00:00,2017-03-06 19:03:00,1.0,Brown,0.38,12.27,0,7,0.0,2,1.2269999999999999,764,9.57742882803575
16124,ANSL_67718,2016-04-22 00:00:00,2018-08-16 15:51:00,1.0,Blue,0.45,40.12,0,1,0.0,2,4.012,846,9.72451385311995
16125,ANSL_59647,2017-08-31 00:00:00,2018-08-03 16:29:00,0.0,Calico,0.11,20.7,0,1,1.0,1,2.07,337,8.396604781181859
16126,ANSL_54520,2018-05-17 00:00:00,2018-11-14 16:37:00,1.0,Black,0.58,25.14,0,1,0.0,2,2.5140000000000002,181,7.499845887083206
16127,ANSL_57627,2013-05-10 00:00:00,2017-10-16 17:41:00,2.0,Black,0.74,23.84,0,7,1.0,2,2.384,1620,10.661778097771988
16128,ANSL_72774,2017-02-02 00:00:00,2017-05-12 11:49:00,0.0,White,0.81,31.44,7,1,1.0,2,3.144,99,6.6293566200796095
16129,ANSL_56195,2018-06-30 00:00:00,2018-11-21 18:28:00,0.0,Brown Tabby,0.91,47.66,0,1,1.0,1,4.766,144,7.169925001442312
16130,ANSL_68031,2012-10-05 00:00:00,2017-11-11 17:34:00,0.0,Calico,0.42,16.48,0,1,1.0,1,1.6480000000000001,1863,10.863411958941638
16131,ANSL_53121,2018-06-22 00:00:00,2019-02-22 16:49:00,0.0,Brown,0.62,36.16,0,1,1.0,2,3.6159999999999997,245,7.936637939002571
16132,ANSL_54012,2016-04-04 00:00:00,2016-12-27 17:32:00,0.0,Black,0.15,5.68,0,7,1.0,2,0.568,267,8.060695931687555
16133,ANSL_54567,2016-03-26 00:00:00,2016-12-17 09:00:00,2.0,Orange Tabby,0.63,39.71,16,9,1.0,1,3.971,266,8.055282435501189
16134,ANSL_69686,2010-06-28 00:00:00,2018-07-19 13:23:00,0.0,Brown Tabby,0.88,37.16,0,1,1.0,1,3.7159999999999997,2943,11.523071826940395
16135,ANSL_66322,2017-12-14 00:00:00,2018-04-02 15:36:00,0.0,Tortie,0.64,24.76,0,1,1.0,1,2.476,109,6.768184324776926
16136,ANSL_53584,2014-10-01 00:00:00,2018-06-01 13:47:00,1.0,Orange Tabby,0.96,21.52,0,7,0.0,1,2.152,1339,10.386940245324311
16137,ANSL_55132,2016-08-04 00:00:00,2016-09-22 12:52:00,2.0,Black,0.81,15.88,13,9,1.0,1,1.588,49,5.614709844115208
16138,ANSL_53237,2012-06-01 00:00:00,2018-09-04 14:52:00,0.0,Red,0.88,35.92,0,7,1.0,2,3.592,2286,11.158609688214478
16139,ANSL_72138,2016-07-16 00:00:00,2018-08-12 12:17:00,0.0,Brown,0.82,34.37,0,1,1.0,4,3.437,757,9.564149489985732
16140,ANSL_60170,2017-10-02 00:00:00,2018-04-26 17:42:00,1.0,Brown Tabby,0.47,7.47,0,7,0.0,1,0.747,206,7.6865005271832185
16141,ANSL_72663,2016-06-04 00:00:00,2016-09-05 19:23:00,2.0,Black,0.09,19.81,0,1,0.0,1,1.9809999999999999,93,6.539158811108031
16142,ANSL_51770,2015-02-06 00:00:00,2017-09-02 17:30:00,1.0,Chocolate,0.58,45.07,0,7,0.0,2,4.507,939,9.874981347653774
16143,ANSL_51160,2016-08-04 00:00:00,2016-09-27 12:46:00,2.0,Blue,0.07,11.72,13,9,1.0,1,1.1720000000000002,54,5.754887502163468
16144,ANSL_56434,2015-08-04 00:00:00,2017-09-08 13:40:00,0.0,Cream,0.31,19.13,0,1,1.0,2,1.9129999999999998,766,9.581200581924957
16145,ANSL_67107,2009-11-05 00:00:00,2018-02-02 17:30:00,0.0,Brown Brindle,0.04,45.09,7,1,1.0,2,4.509,3011,11.556026992724677
16146,ANSL_52276,2010-02-05 00:00:00,2016-08-30 09:00:00,0.0,Orange Tabby,0.97,38.03,16,9,1.0,1,3.803,2398,11.227615943414223
16147,ANSL_55360,2017-11-23 00:00:00,2017-12-22 13:01:00,,White,0.58,38.64,13,9,2.0,1,3.864,29,4.857980995127572
16148,ANSL_64188,2007-07-09 00:00:00,2017-01-01 17:14:00,0.0,Black,0.09,21.28,18,4,1.0,2,2.128,3464,11.758223214726724
16149,ANSL_64713,2016-09-27 00:00:00,2018-10-30 12:47:00,1.0,Brown Brindle,0.41,28.3,0,1,0.0,2,2.83,763,9.57553924683453
16150,ANSL_61952,2015-02-16 00:00:00,2018-03-12 09:08:00,0.0,Sable,0.33,45.09,0,1,1.0,2,4.509,1120,10.129283016944967
16151,ANSL_52950,2017-11-23 00:00:00,2018-01-04 16:51:00,,Black,0.72,22.46,13,9,2.0,1,2.246,42,5.392317422778761
16152,ANSL_53660,2017-09-07 00:00:00,2018-02-02 13:17:00,0.0,Black,0.39,9.98,0,1,1.0,2,0.998,148,7.20945336562895
16153,ANSL_64224,2018-12-13 00:00:00,2019-02-27 19:22:00,2.0,Tan,0.29,17.9,13,9,0.0,2,1.7899999999999998,76,6.247927513443585
16154,ANSL_76093,2018-09-26 00:00:00,2019-04-24 19:38:00,0.0,Blue,0.65,20.75,0,1,1.0,2,2.075,210,7.714245517666122
16155,ANSL_62132,2017-07-12 00:00:00,2018-01-04 18:27:00,0.0,Calico,0.28,20.56,7,1,1.0,1,2.056,176,7.459431618637297
16156,ANSL_66096,2014-04-18 00:00:00,2017-12-22 11:25:00,0.0,Black,0.49,36.72,7,1,1.0,2,3.6719999999999997,1344,10.39231742277876
16157,ANSL_76464,2018-12-24 00:00:00,2019-05-03 19:07:00,0.0,Gray Tabby,0.57,27.68,0,1,1.0,1,2.768,130,7.022367813028454
16158,ANSL_58900,2012-06-01 00:00:00,2018-08-19 19:31:00,0.0,Red,0.01,48.95,0,7,1.0,2,4.8950000000000005,2270,11.148476582178278
16159,ANSL_62771,2018-01-03 00:00:00,2018-01-31 13:57:00,,Torbie,0.05,41.07,13,9,2.0,1,4.107,28,4.807354922057604
16160,ANSL_74952,2015-09-29 00:00:00,2018-10-23 15:10:00,0.0,Black,0.13,26.64,13,9,1.0,2,2.664,1120,10.129283016944967
16161,ANSL_54559,2018-08-03 00:00:00,2018-11-29 09:55:00,0.0,Tan,0.34,27.0,0,1,1.0,2,2.7,118,6.882643049361842
16162,ANSL_58634,2016-05-13 00:00:00,2017-06-11 12:22:00,0.0,Tan,0.28,36.1,0,1,1.0,2,3.6100000000000003,394,8.622051819456376
16163,ANSL_68006,2013-11-04 00:00:00,2017-11-29 19:00:00,1.0,Red,0.59,34.0,0,1,0.0,2,3.4,1486,10.537218400538595
16164,ANSL_73345,2015-05-21 00:00:00,2016-08-15 19:05:00,1.0,Red,0.76,37.09,0,1,0.0,2,3.7090000000000005,452,8.820178962415188
16165,ANSL_57662,2016-10-29 00:00:00,2018-11-20 12:59:00,0.0,Brown Tabby,0.89,28.81,18,4,1.0,1,2.881,752,9.554588851677638
16166,ANSL_55062,2018-04-28 00:00:00,2018-11-29 16:35:00,0.0,Tortie,0.98,7.09,0,1,1.0,1,0.709,215,7.7481928495894605
16167,ANSL_68938,2017-10-29 00:00:00,2018-11-20 09:24:00,,Black,0.96,36.48,15,4,2.0,4,3.6479999999999997,387,8.59618975614441
16168,ANSL_74625,2016-07-06 00:00:00,2016-10-03 13:31:00,0.0,Blue,0.13,42.47,0,1,1.0,1,4.247,89,6.475733430966398
16169,ANSL_54549,2018-01-03 00:00:00,2018-03-17 12:20:00,2.0,Chocolate,0.99,32.9,0,1,1.0,2,3.29,73,6.189824558880018
16170,ANSL_58114,2017-12-28 00:00:00,2018-02-09 14:50:00,,Black,0.9,14.17,13,9,2.0,1,1.417,43,5.426264754702098
16171,ANSL_60484,2015-10-28 00:00:00,2017-11-18 13:11:00,0.0,White,0.94,27.29,0,7,1.0,2,2.729,752,9.554588851677638
16172,ANSL_60954,2016-10-19 00:00:00,2016-11-26 16:36:00,2.0,Orange Tabby,0.05,24.49,13,9,1.0,1,2.449,38,5.247927513443585
16173,ANSL_64614,2012-11-29 00:00:00,2017-12-20 09:19:00,0.0,Black,0.41,15.06,0,7,1.0,2,1.506,1847,10.850968150982439
16174,ANSL_65261,2011-05-21 00:00:00,2017-09-16 16:25:00,0.0,White,0.3,31.89,0,7,1.0,2,3.189,2310,11.17367713630342
16175,ANSL_73373,2003-11-10 00:00:00,2016-12-01 18:41:00,0.0,Tan,0.04,37.6,0,7,1.0,2,3.7600000000000002,4770,12.219773550892874
16176,ANSL_65060,2017-06-30 00:00:00,2017-10-24 17:18:00,0.0,Brown Tabby,0.42,40.76,0,1,1.0,1,4.076,116,6.857980995127572
16177,ANSL_58787,2012-06-09 00:00:00,2016-08-13 17:07:00,1.0,Tan,0.7,25.93,0,1,0.0,2,2.593,1526,10.57553924683453
16178,ANSL_73640,2013-03-10 00:00:00,2017-01-29 15:43:00,2.0,Cream,0.51,39.58,0,7,0.0,2,3.9579999999999997,1421,10.47269083924278
16179,ANSL_68208,2016-10-27 00:00:00,2017-11-19 18:13:00,0.0,White,0.52,49.82,0,7,1.0,2,4.982,388,8.599912842187127
16180,ANSL_72831,2016-09-17 00:00:00,2018-01-04 18:45:00,0.0,Black,0.98,5.83,0,1,1.0,1,0.583,474,8.888743248898258
16181,ANSL_76077,2018-12-30 00:00:00,2019-04-24 17:34:00,2.0,Brown Tabby,0.78,13.45,17,9,1.0,1,1.345,115,6.845490050944375
16182,ANSL_50349,2016-09-06 00:00:00,2016-12-17 19:15:00,0.0,Black Brindle,0.55,32.0,0,1,1.0,2,3.2,102,6.672425341971495
16183,ANSL_64400,2017-07-29 00:00:00,2017-11-23 12:27:00,0.0,Brown Tabby,0.33,10.98,13,9,1.0,1,1.098,117,6.870364719583405
16184,ANSL_62519,2012-03-10 00:00:00,2018-03-29 18:44:00,1.0,Black,0.33,32.2,0,7,0.0,1,3.22,2210,11.109830654278793
16185,ANSL_73743,2005-09-25 00:00:00,2016-10-15 14:38:00,1.0,Chocolate,0.66,9.05,0,7,0.0,2,0.905,4038,11.979425195331473
16186,ANSL_70388,2015-09-14 00:00:00,2017-10-13 13:38:00,1.0,Black Brindle,0.2,27.39,0,1,0.0,2,2.739,760,9.569855608330949
16187,ANSL_69884,2011-04-13 00:00:00,2017-03-01 16:34:00,0.0,Red,0.4,36.3,0,1,1.0,2,3.63,2149,11.069449767427784
16188,ANSL_65438,2016-01-16 00:00:00,2018-05-22 14:05:00,0.0,Black,0.71,16.67,0,1,1.0,2,1.6670000000000003,857,9.7431513941125
16189,ANSL_51508,2016-05-05 00:00:00,2016-08-01 07:33:00,1.0,Blue Tabby,0.54,44.07,7,1,0.0,1,4.407,88,6.459431618637297
16190,ANSL_50119,2018-03-25 00:00:00,2018-07-04 17:49:00,0.0,Tricolor,0.22,42.89,0,1,1.0,2,4.289,101,6.658211482751795
16191,ANSL_72060,2018-07-19 00:00:00,2018-12-13 14:18:00,0.0,Calico,0.64,9.31,0,1,1.0,1,0.931,147,7.199672344836364
16192,ANSL_52210,2011-05-22 00:00:00,2018-03-10 17:13:00,1.0,White,0.8,9.82,0,1,0.0,2,0.982,2484,11.278449458220482
16193,ANSL_71172,2016-05-14 00:00:00,2018-06-15 12:12:00,1.0,Brown,0.03,21.91,0,7,0.0,2,2.191,762,9.573647187493322
16194,ANSL_68765,2015-12-20 00:00:00,2017-04-14 17:10:00,0.0,Tan,0.98,34.08,0,7,1.0,2,3.408,481,8.909893083770042
16195,ANSL_70881,2016-07-25 00:00:00,2016-10-25 17:59:00,2.0,White,0.13,16.88,13,9,0.0,2,1.688,92,6.523561956057013
16196,ANSL_57547,2017-09-27 00:00:00,2017-12-17 10:09:00,2.0,Black,0.37,36.9,7,1,1.0,1,3.69,81,6.339850002884624
16197,ANSL_52459,2016-04-24 00:00:00,2016-10-18 17:30:00,1.0,Brown,0.33,22.56,0,1,0.0,2,2.256,177,7.467605550082998
16198,ANSL_76240,2018-07-15 00:00:00,2019-04-28 16:07:00,0.0,White,0.95,35.51,13,9,1.0,2,3.5509999999999997,287,8.164906926675688
16199,ANSL_71812,2018-02-02 00:00:00,2018-03-04 12:11:00,,Gray,0.14,43.63,13,9,2.0,1,4.363,30,4.906890595608519
16200,ANSL_72031,2017-09-05 00:00:00,2018-02-02 12:34:00,2.0,Tortie,0.24,11.27,13,9,1.0,1,1.127,150,7.22881869049588
16201,ANSL_56265,2016-02-09 00:00:00,2016-09-03 17:36:00,0.0,Orange Tabby,0.41,37.6,0,1,1.0,1,3.7600000000000002,207,7.693486957499325
16202,ANSL_55117,2018-08-24 00:00:00,2018-10-02 12:30:00,2.0,Tortie,0.8,20.37,18,4,1.0,1,2.037,39,5.285402218862249
16203,ANSL_58024,2004-07-16 00:00:00,2017-09-28 12:12:00,2.0,Tricolor,0.09,30.13,7,1,1.0,2,3.013,4822,12.235415935602527
16204,ANSL_67805,2010-06-11 00:00:00,2017-07-10 19:27:00,1.0,Sable,0.08,6.21,0,7,0.0,2,0.621,2586,11.336506559810255
16205,ANSL_68709,2016-01-30 00:00:00,2018-02-20 17:39:00,0.0,Red Merle,0.96,45.28,0,7,1.0,2,4.5280000000000005,752,9.554588851677638
16206,ANSL_67910,2016-12-12 00:00:00,2017-01-08 14:32:00,,Black,0.26,14.92,13,9,2.0,1,1.492,27,4.754887502163468
16207,ANSL_55077,2011-09-25 00:00:00,2016-10-20 16:53:00,0.0,Black,0.83,13.12,0,1,1.0,2,1.3119999999999998,1852,10.854868383260236
16208,ANSL_76732,2015-06-07 00:00:00,2019-05-09 18:48:00,1.0,Blue,0.55,14.38,0,7,0.0,2,1.4380000000000002,1432,10.483815777264256
16209,ANSL_58521,2016-11-28 00:00:00,2017-03-22 19:23:00,0.0,Brown Tabby,0.61,32.58,16,9,1.0,1,3.258,114,6.832890014164741
16210,ANSL_74439,2016-06-22 00:00:00,2017-07-25 16:54:00,0.0,Tan,0.3,17.11,0,7,1.0,2,1.7109999999999999,398,8.63662462054365
16211,ANSL_53734,2017-10-16 00:00:00,2017-11-09 13:48:00,,Brown Tabby,0.84,42.5,13,9,2.0,1,4.25,24,4.584962500721156
16212,ANSL_69770,2018-11-08 00:00:00,2019-02-22 17:37:00,0.0,Black,0.75,46.81,0,1,1.0,1,4.681,106,6.727920454563199
16213,ANSL_60135,2017-08-21 00:00:00,2017-11-25 19:06:00,0.0,Blue Tabby,0.37,8.65,0,1,1.0,1,0.865,96,6.584962500721156
16214,ANSL_50847,2009-08-30 00:00:00,2018-09-20 13:05:00,0.0,Brown,0.49,15.32,0,7,1.0,2,1.532,3308,11.691743519171276
16215,ANSL_67765,2014-12-29 00:00:00,2017-02-08 16:49:00,1.0,Red,0.44,36.55,0,7,0.0,2,3.655,772,9.59245703726808
16216,ANSL_58514,2014-12-24 00:00:00,2017-04-02 14:54:00,2.0,Brown,0.32,11.2,13,9,0.0,4,1.1199999999999999,830,9.696967526234287
16217,ANSL_64826,2017-11-03 00:00:00,2017-12-21 17:37:00,2.0,Lilac Point,0.52,43.88,13,9,1.0,1,4.388,48,5.584962500721156
16218,ANSL_73428,2016-09-10 00:00:00,2016-12-06 17:06:00,1.0,Black,0.23,24.29,0,1,0.0,2,2.429,87,6.442943495848728
16219,ANSL_56973,2015-10-18 00:00:00,2017-10-02 18:34:00,0.0,Black,0.52,32.21,0,1,1.0,2,3.221,715,9.481799431665753
16220,ANSL_75562,2018-07-27 00:00:00,2019-03-08 11:39:00,2.0,Blue,0.55,34.95,0,1,1.0,2,3.495,224,7.807354922057604
16221,ANSL_56014,2016-08-07 00:00:00,2016-10-12 18:40:00,2.0,Black,0.9,27.85,18,4,0.0,1,2.785,66,6.044394119358453
16222,ANSL_59519,2015-05-16 00:00:00,2018-06-05 16:26:00,0.0,White,0.88,11.98,0,7,1.0,2,1.198,1116,10.124121311829187
16223,ANSL_62215,2005-10-10 00:00:00,2017-10-31 18:22:00,1.0,Chocolate,0.86,46.45,0,1,0.0,2,4.6450000000000005,4404,12.10459875356437
16224,ANSL_76783,2005-04-16 00:00:00,2019-05-09 12:18:00,1.0,White,0.01,19.82,13,9,0.0,2,1.982,5136,12.326429487122303
16225,ANSL_74900,2017-04-09 00:00:00,2018-05-01 12:13:00,2.0,Black,0.97,30.8,0,7,0.0,2,3.08,387,8.59618975614441
16226,ANSL_75237,2014-01-16 00:00:00,2019-04-05 12:36:00,1.0,Fawn,0.68,49.6,0,7,0.0,2,4.96,1905,10.895575282380685
16227,ANSL_61470,2015-08-12 00:00:00,2017-09-10 18:24:00,2.0,Orange Tabby,0.8,20.89,16,9,0.0,1,2.089,760,9.569855608330949
16228,ANSL_68955,2016-04-29 00:00:00,2016-08-06 18:34:00,1.0,Red,0.12,11.06,0,1,0.0,2,1.106,99,6.6293566200796095
16229,ANSL_67585,2018-01-10 00:00:00,2018-04-19 17:54:00,0.0,Torbie,0.74,13.89,0,1,1.0,1,1.389,99,6.6293566200796095
16230,ANSL_60093,2018-08-20 00:00:00,2018-11-09 22:47:00,1.0,Blue Tabby,0.24,8.12,0,1,0.0,1,0.8119999999999999,81,6.339850002884624
16231,ANSL_56958,2008-07-18 00:00:00,2018-08-07 18:54:00,2.0,Blue Merle,0.97,35.53,0,7,1.0,2,3.553,3672,11.842350343413807
16232,ANSL_51425,2017-05-02 00:00:00,2018-05-22 18:29:00,0.0,White,0.31,42.93,0,1,1.0,1,4.293,385,8.588714635582264
16233,ANSL_73525,2011-02-12 00:00:00,2018-07-05 15:37:00,2.0,Tricolor,0.54,42.17,0,7,0.0,2,4.2170000000000005,2700,11.398743691938193
16234,ANSL_69845,2013-12-14 00:00:00,2019-01-07 16:47:00,1.0,White,0.62,49.58,13,9,0.0,2,4.958,1850,10.853309555403674
16235,ANSL_51171,2006-07-21 00:00:00,2018-04-27 17:22:00,1.0,White,0.43,12.36,0,7,0.0,2,1.236,4298,12.069449767427784
16236,ANSL_55481,2005-02-26 00:00:00,2017-05-03 17:52:00,0.0,Black,0.75,26.33,13,9,1.0,2,2.633,4449,12.119265383175787
16237,ANSL_74875,2018-10-13 00:00:00,2019-01-06 16:01:00,2.0,Tortie,0.36,15.78,13,9,1.0,1,1.5779999999999998,85,6.409390936137702
16238,ANSL_52494,2017-03-06 00:00:00,2018-03-25 18:40:00,2.0,Brown,0.11,44.26,0,7,1.0,2,4.426,384,8.584962500721156
16239,ANSL_55535,2017-07-05 00:00:00,2017-08-09 11:14:00,2.0,Brown Tabby,0.35,39.19,13,9,0.0,1,3.9189999999999996,35,5.129283016944966
16240,ANSL_61853,2012-04-12 00:00:00,2016-11-03 13:10:00,1.0,White,0.95,28.98,0,7,0.0,4,2.898,1666,10.702172685365548
16241,ANSL_50125,2016-07-12 00:00:00,2017-09-30 16:02:00,1.0,Red,0.93,9.84,0,1,0.0,2,0.984,445,8.79766152585376
16242,ANSL_72075,2017-12-04 00:00:00,2018-10-28 19:10:00,1.0,Tricolor,0.04,24.84,0,1,0.0,2,2.484,328,8.357552004618084
16243,ANSL_72278,2017-06-21 00:00:00,2018-07-25 16:00:00,0.0,Black,0.56,24.75,0,1,1.0,1,2.475,399,8.640244936222345
16244,ANSL_56448,2017-10-20 00:00:00,2017-11-12 15:41:00,2.0,Brown Tabby,0.09,13.22,13,9,1.0,1,1.322,23,4.523561956057013
16245,ANSL_64686,2017-10-22 00:00:00,2018-01-13 17:39:00,0.0,Black,0.32,23.41,0,1,1.0,2,2.341,83,6.3750394313469245
16246,ANSL_76192,2018-12-02 00:00:00,2019-04-27 16:35:00,1.0,Black,0.48,19.11,0,1,0.0,1,1.911,146,7.189824558880018
16247,ANSL_57556,2010-09-16 00:00:00,2016-10-11 18:15:00,0.0,Brown,0.75,24.71,0,1,1.0,2,2.471,2217,11.114393054867307
16248,ANSL_65205,2016-04-14 00:00:00,2017-02-08 19:46:00,2.0,Blue,0.18,48.26,16,9,1.0,1,4.826,300,8.228818690495881
16249,ANSL_70333,2016-06-23 00:00:00,2016-09-18 18:26:00,0.0,Blue,0.99,35.81,0,1,1.0,2,3.5810000000000004,87,6.442943495848728
16250,ANSL_53244,2016-11-09 00:00:00,2017-02-20 13:49:00,1.0,Brown Tabby,0.02,32.74,7,1,0.0,1,3.274,103,6.6865005271832185
16251,ANSL_63529,2016-05-15 00:00:00,2016-08-19 11:21:00,0.0,Brown Tabby,0.98,41.77,0,1,1.0,1,4.1770000000000005,96,6.584962500721156
16252,ANSL_68035,2017-05-13 00:00:00,2017-09-04 14:13:00,0.0,Orange Tabby,0.5,48.78,7,1,1.0,1,4.878,114,6.832890014164741
16253,ANSL_54343,2015-05-11 00:00:00,2017-02-01 14:29:00,0.0,Brown Merle,0.81,6.51,13,9,1.0,2,0.651,632,9.303780748177102
16254,ANSL_72035,2011-01-11 00:00:00,2017-02-07 11:25:00,1.0,Brown,0.75,21.01,0,7,0.0,2,2.101,2219,11.115693952197011
16255,ANSL_52908,2015-07-25 00:00:00,2016-08-22 18:54:00,,Blue,0.5,17.08,13,9,2.0,4,1.7079999999999997,394,8.622051819456376
16256,ANSL_69445,2013-07-10 00:00:00,2018-07-09 18:35:00,0.0,Brown,0.41,47.43,0,7,1.0,2,4.743,1825,10.833680748654741
16257,ANSL_57231,2014-09-06 00:00:00,2016-10-05 17:02:00,0.0,Buff,0.02,28.63,0,1,1.0,2,2.863,760,9.569855608330949
16258,ANSL_68715,2016-08-25 00:00:00,2018-11-14 17:56:00,0.0,Orange Tabby,0.02,31.26,17,9,1.0,1,3.1260000000000003,811,9.663558104217273
16259,ANSL_66080,2016-11-15 00:00:00,2018-04-26 14:49:00,0.0,Brown Tabby,0.48,16.46,0,1,1.0,1,1.6460000000000001,527,9.041659151637214
16260,ANSL_60545,2013-03-20 00:00:00,2017-04-19 11:00:00,0.0,Tortie Point,0.59,41.28,0,1,1.0,1,4.128,1491,10.542064542283443
16261,ANSL_59501,2016-09-13 00:00:00,2018-10-12 17:48:00,0.0,Blue,0.93,11.18,0,1,1.0,2,1.1179999999999999,759,9.567956075415466
16262,ANSL_56325,2017-04-02 00:00:00,2018-04-28 12:11:00,1.0,Tan,0.56,23.02,13,9,0.0,2,2.302,391,8.611024797307353
16263,ANSL_65290,2011-01-29 00:00:00,2018-02-19 12:33:00,2.0,Black,0.56,35.19,0,7,0.0,2,3.5189999999999997,2578,11.332036548361652
16264,ANSL_62507,2018-04-30 00:00:00,2018-07-21 13:30:00,,Black,0.17,40.28,13,9,2.0,2,4.0280000000000005,82,6.357552004618084
16265,ANSL_62598,2012-11-08 00:00:00,2017-12-10 11:33:00,1.0,Tan,0.45,10.72,0,1,0.0,2,1.072,1858,10.859534786382653
16266,ANSL_76434,2018-04-04 00:00:00,2019-05-03 09:35:00,,Tricolor,0.14,15.03,13,9,2.0,4,1.503,394,8.622051819456376
16267,ANSL_71113,2017-05-27 00:00:00,2017-10-21 17:19:00,1.0,Black,0.78,45.82,0,1,0.0,1,4.582,147,7.199672344836364
16268,ANSL_64315,2017-11-02 00:00:00,2018-03-02 17:55:00,1.0,Cream Tabby,0.06,44.59,0,1,0.0,1,4.4590000000000005,120,6.906890595608519
16269,ANSL_54013,2015-12-22 00:00:00,2017-01-18 16:26:00,0.0,Tan,0.18,5.23,13,9,1.0,2,0.523,393,8.618385502258606
16270,ANSL_59625,2017-09-18 00:00:00,2018-10-21 18:02:00,2.0,Tortie,0.04,23.68,13,9,1.0,1,2.368,398,8.63662462054365
16271,ANSL_56324,2016-11-18 00:00:00,2017-02-28 12:30:00,2.0,Calico,0.61,18.4,13,9,1.0,1,1.8399999999999999,102,6.672425341971495
16272,ANSL_63050,2013-12-13 00:00:00,2019-01-04 11:48:00,1.0,Black,0.1,10.64,0,7,0.0,2,1.064,1848,10.851749041416058
16273,ANSL_68200,2013-11-22 00:00:00,2017-06-24 12:20:00,0.0,Brown,0.6,35.55,0,1,1.0,2,3.5549999999999997,1310,10.355351096424812
16274,ANSL_57311,2017-06-24 00:00:00,2017-07-15 14:42:00,2.0,Black,0.67,24.63,13,9,0.0,1,2.463,21,4.392317422778761
16275,ANSL_64166,2016-11-06 00:00:00,2018-11-28 12:32:00,1.0,Tan,0.48,40.08,0,7,0.0,2,4.008,752,9.554588851677638
16276,ANSL_64049,2017-08-22 00:00:00,2018-09-18 18:38:00,1.0,Red,0.4,19.78,0,1,0.0,2,1.9780000000000002,392,8.614709844115207
16277,ANSL_59506,2013-07-15 00:00:00,2018-08-05 12:55:00,1.0,White,0.78,33.84,13,9,0.0,1,3.3840000000000003,1847,10.850968150982439
16278,ANSL_51786,2011-11-24 00:00:00,2017-12-10 15:28:00,1.0,Orange Tabby,0.72,31.59,0,7,0.0,1,3.159,2208,11.108524456778168
16279,ANSL_73357,2017-08-14 00:00:00,2018-05-09 17:00:00,0.0,Tan,0.96,32.83,0,1,1.0,2,3.283,268,8.066089190457772
16280,ANSL_57591,2012-07-18 00:00:00,2016-08-17 14:49:00,0.0,Brown Tabby,0.05,12.04,13,9,1.0,1,1.204,1491,10.542064542283443
16281,ANSL_58979,2015-12-13 00:00:00,2018-06-06 11:40:00,1.0,White,0.88,13.0,13,9,0.0,2,1.3,906,9.823367240046235
16282,ANSL_76299,2019-01-02 00:00:00,2019-04-30 13:22:00,1.0,Brown Tabby,0.7,5.52,7,1,0.0,1,0.5519999999999999,118,6.882643049361842
16283,ANSL_57609,2007-07-04 00:00:00,2017-08-06 15:01:00,0.0,Black,0.76,31.96,0,1,1.0,2,3.196,3686,11.847840355630714
16284,ANSL_54037,2016-04-11 00:00:00,2018-06-24 12:22:00,1.0,White,0.47,24.63,0,1,0.0,2,2.463,804,9.651051691178928
16285,ANSL_71468,2017-06-08 00:00:00,2017-11-02 16:57:00,1.0,White,0.05,39.95,0,1,0.0,2,3.995,147,7.199672344836364
